run_id,task_id,model_label,condition,correct,misread,abstain,arm,numeric_verdict,extracted_nM,answer_nM,trap_nM,n_tool_calls,n_retries,total_tokens,latency_total,answer_empty,answer_tail
c_u20_CHEMBL3108638_CHEMBL3752151.units_on.qwen3.6-35b-a3b.r0.2e656f07,c_u20_CHEMBL3108638_CHEMBL3752151,qwen3.6-35b-a3b,units_on,True,False,False,control,correct,1600.0,1600.0,,1,0,35324,4.388970367610455,False,"expressed in nanomolar (nM): - **10,000.0 nM** - **1,600.0 nM** These are two separate activity measurements for the same compound against target CHEMBL3108638."
c_u20_CHEMBL3108638_CHEMBL3752151.units_off.qwen3.6-35b-a3b.r0.69ee538c,c_u20_CHEMBL3108638_CHEMBL3752151,qwen3.6-35b-a3b,units_off,True,False,False,control,correct,1600.0,1600.0,,4,0,93626,16.018832379952073,False,und CHEMBL3752151 is **1600 nM** (with an additional measurement of 10000 nM from a different assay). The primary/most frequently reported value is **1600 nM**.
t_u20_CHEMBL3112376_CHEMBL3145420.units_on.qwen3.6-35b-a3b.r0.57fb347e,t_u20_CHEMBL3112376_CHEMBL3145420,qwen3.6-35b-a3b,units_on,True,False,False,treat,correct,10000.0,10000.0,10.0,1,0,35175,4.185736730694771,False,"00 rows. The only entry for **CHEMBL3145420** has: - **IC50 = 10.0 uM** To express this in nanomolar (nM): 10.0 uM × 1,000 = **10,000 nM** **Answer: 10,000 nM**"
t_u20_CHEMBL3112376_CHEMBL3145420.units_off.qwen3.6-35b-a3b.r0.e4d1b94c,t_u20_CHEMBL3112376_CHEMBL3145420,qwen3.6-35b-a3b,units_off,True,False,False,treat,correct,10000.0,10000.0,10.0,7,0,152629,21.77341840416193,False,"** (which equals 10.0 µM, as reported in the raw activity data). This comes from the ChEMBL RDF database, activity CHEMBL_ACT_13902127, targeting CHEMBL3112376."
t_u20_CHEMBL3112376_CHEMBL3145438.units_on.qwen3.6-35b-a3b.r0.26665ac0,t_u20_CHEMBL3112376_CHEMBL3145438,qwen3.6-35b-a3b,units_on,True,False,False,treat,correct,10000.0,10000.0,10.0,1,0,35164,4.1136139165610075,False," returned the IC50 value for compound **CHEMBL3145438** as **10.0 uM**. To express this in nanomolar (nM): 10.0 uM × 1,000 = **10,000 nM** **Answer: 10,000 nM**"
t_u20_CHEMBL3112376_CHEMBL3145438.units_off.qwen3.6-35b-a3b.r0.e71d0da8,t_u20_CHEMBL3112376_CHEMBL3145438,qwen3.6-35b-a3b,units_off,True,False,False,treat,correct,10000.0,10000.0,10.0,15,2,401834,52.37000543810427,False,"o:standardValue` and `cco:standardUnits`. The original query returned value 10.0 (which is the same value in uM), but the correct value in nM is **10000.0 nM**."
t_u20_CHEMBL3112376_CHEMBL3145437.units_on.qwen3.6-35b-a3b.r0.682bec4e,t_u20_CHEMBL3112376_CHEMBL3145437,qwen3.6-35b-a3b,units_on,True,False,False,treat,correct,10000.0,10000.0,10.0,1,0,35160,4.091706819832325,False," query returned 90 rows. For compound **CHEMBL3145437**, the IC50 value is **10.0 uM**. Converting to nanomolar: - 10.0 uM = **10,000 nM** **Answer: 10,000 nM**"
t_u20_CHEMBL3112376_CHEMBL3145437.units_off.qwen3.6-35b-a3b.r0.cc685b9c,t_u20_CHEMBL3112376_CHEMBL3145437,qwen3.6-35b-a3b,units_off,True,False,False,treat,correct,10000.0,10000.0,10.0,9,0,234204,32.276503363624215,False,lue is 10000.0 nM) The IC50 of compound CHEMBL3145437 is **10000.0 nM** (or equivalently 10.0 uM). **Answer: The IC50 of compound CHEMBL3145437 is 10000.0 nM.**
t_u20_CHEMBL3112376_CHEMBL3145418.units_on.qwen3.6-35b-a3b.r0.c6c18119,t_u20_CHEMBL3112376_CHEMBL3145418,qwen3.6-35b-a3b,units_on,True,False,False,treat,correct,10000.0,10000.0,10.0,1,0,35174,4.7005236353725195,False,"e IC50 value for compound **CHEMBL3145418** as **10.0 uM**. To express this in nanomolar (nM): - 1 uM = 1,000 nM - 10.0 uM = **10,000 nM** **Answer: 10,000 nM**"
t_u20_CHEMBL3112376_CHEMBL3145418.units_off.qwen3.6-35b-a3b.r0.363a5c72,t_u20_CHEMBL3112376_CHEMBL3145418,qwen3.6-35b-a3b,units_off,True,False,False,treat,correct,10000.0,10000.0,10.0,9,0,239300,31.80590833351016,False,"HEMBL3112376 is **10000 nM** (or equivalently 10 uM, as the non-standard `value/units` fields show 10.0 uM, but the standard normalized value in nM is 10000.0)."
t_u20_CHEMBL3112376_CHEMBL3145434.units_on.qwen3.6-35b-a3b.r0.646780df,t_u20_CHEMBL3112376_CHEMBL3145434,qwen3.6-35b-a3b,units_on,True,False,False,treat,correct,10000.0,10000.0,10.0,1,0,35219,4.373171033337712,False,"3145434 | 10.0 | uM | The IC50 is reported as **10.0 uM**. Converting to nanomolar: **10.0 uM = 10,000 nM** The IC50 of compound CHEMBL3145434 is **10,000 nM**."
t_u20_CHEMBL3112376_CHEMBL3145434.units_off.qwen3.6-35b-a3b.r0.40ba54cf,t_u20_CHEMBL3112376_CHEMBL3145434,qwen3.6-35b-a3b,units_off,True,False,False,treat,correct,10000.0,10000.0,10.0,15,0,422995,58.44269626960158,False,"database, where the activity CHEMBL_ACT_13902131 has `standardValue` = 10000.0 with `standardUnits` = ""nM"" for an IC50 measurement against target CHEMBL3112376."
t_u20_CHEMBL3112376_CHEMBL3145433.units_on.qwen3.6-35b-a3b.r0.1f9e2c36,t_u20_CHEMBL3112376_CHEMBL3145433,qwen3.6-35b-a3b,units_on,True,False,False,treat,correct,10000.0,10000.0,10.0,1,0,35174,4.159814424812794,False,"e IC50 value for compound **CHEMBL3145433** as **10.0 uM**. To express this in nanomolar (nM): - 1 uM = 1,000 nM - 10.0 uM = **10,000 nM** **Answer: 10,000 nM**"
t_u20_CHEMBL3112376_CHEMBL3145433.units_off.qwen3.6-35b-a3b.r0.d261a1f8,t_u20_CHEMBL3112376_CHEMBL3145433,qwen3.6-35b-a3b,units_off,False,True,False,treat,trap,10.0,10000.0,10.0,1,0,34855,4.470283756032586,False, Looking at the row for **CHEMBL3145433**: | chemblId | value | |---|---| | CHEMBL3145433 | 10.0 | The IC50 value for compound **CHEMBL3145433** is **10.0 nM**.
t_u20_CHEMBL3112376_CHEMBL3145428.units_on.qwen3.6-35b-a3b.r0.949d62d8,t_u20_CHEMBL3112376_CHEMBL3145428,qwen3.6-35b-a3b,units_on,True,False,False,treat,correct,10000.0,10000.0,10.0,1,0,35219,4.425100017338991,False,"3145428 | 10.0 | uM | The IC50 is reported as **10.0 uM**. Converting to nanomolar: **10.0 uM = 10,000 nM** The IC50 of compound CHEMBL3145428 is **10,000 nM**."
t_u20_CHEMBL3112376_CHEMBL3145428.units_off.qwen3.6-35b-a3b.r0.bd27b9b0,t_u20_CHEMBL3112376_CHEMBL3145428,qwen3.6-35b-a3b,units_off,True,False,False,treat,correct,10000.0,10000.0,10.0,13,0,356012,43.722543343901634,False,"13902133 shows: - `cco:standardValue` = 10000.0 with `cco:standardUnits` = ""nM"" - Equivalently, `cco:value` = 10.0 with `cco:units` = ""uM"" (10.0 uM = 10,000 nM)"
t_u20_CHEMBL3112376_CHEMBL3145426.units_on.qwen3.6-35b-a3b.r0.1984896d,t_u20_CHEMBL3112376_CHEMBL3145426,qwen3.6-35b-a3b,units_on,True,False,False,treat,correct,10000.0,10000.0,10.0,1,0,35219,5.458076847717166,False,"3145426 | 10.0 | uM | The IC50 is reported as **10.0 uM**. Converting to nanomolar: **10.0 uM = 10,000 nM** The IC50 of compound CHEMBL3145426 is **10,000 nM**."
t_u20_CHEMBL3112376_CHEMBL3145426.units_off.qwen3.6-35b-a3b.r0.2853daaa,t_u20_CHEMBL3112376_CHEMBL3145426,qwen3.6-35b-a3b,units_off,False,True,False,treat,trap,10.0,10000.0,10.0,19,15,560711,75.44775705225766,False,"s IN (""nM"", ""uM"")`, the value of 10.0 for CHEMBL3145426 is in either nM or uM. Let me try to get the units by running a query that explicitly returns the units:"
t_u20_CHEMBL3112376_CHEMBL3145425.units_on.qwen3.6-35b-a3b.r0.54b0fa2e,t_u20_CHEMBL3112376_CHEMBL3145425,qwen3.6-35b-a3b,units_on,True,False,False,treat,correct,10000.0,10000.0,10.0,1,0,35219,4.419673275202513,False,"3145425 | 10.0 | uM | The IC50 is reported as **10.0 uM**. Converting to nanomolar: **10.0 uM = 10,000 nM** The IC50 of compound CHEMBL3145425 is **10,000 nM**."
t_u20_CHEMBL3112376_CHEMBL3145425.units_off.qwen3.6-35b-a3b.r0.0582b2bc,t_u20_CHEMBL3112376_CHEMBL3145425,qwen3.6-35b-a3b,units_off,False,False,True,treat,trap,10.0,10000.0,10.0,5,1,111759,17.262109199538827,False," SELECT clause, so this answer is based on the value 10.0 from the filtered results. The actual units (nM vs uM) could not be confirmed from the returned data.)"
t_u20_CHEMBL3112376_CHEMBL3145424.units_on.qwen3.6-35b-a3b.r0.6706fddb,t_u20_CHEMBL3112376_CHEMBL3145424,qwen3.6-35b-a3b,units_on,True,False,False,treat,correct,10000.0,10000.0,10.0,1,0,35223,4.4426689855754375,False," uM | The IC50 is reported in **micromolar (uM)**, not nanomolar. Converting to nM: **10.0 uM = 10,000 nM** The IC50 of compound CHEMBL3145424 is **10,000 nM**."
t_u20_CHEMBL3112376_CHEMBL3145424.units_off.qwen3.6-35b-a3b.r0.ef312dd6,t_u20_CHEMBL3112376_CHEMBL3145424,qwen3.6-35b-a3b,units_off,False,False,True,treat,trap,10.0,10000.0,10.0,16,0,447154,160.66604841686785,False,"es `cco:standardValue` and `cco:standardUnits`, which are the correct predicates according to the MIE file. So the correct value is 10000.0, not 10.0. And since"
t_u20_CHEMBL3112376_CHEMBL3145423.units_on.qwen3.6-35b-a3b.r0.42d78ace,t_u20_CHEMBL3112376_CHEMBL3145423,qwen3.6-35b-a3b,units_on,True,False,False,treat,correct,10000.0,10000.0,10.0,1,0,35261,4.6638895981013775,False,"is compound with units of ""nM"". To express 10.0 uM in nanomolar: - 1 uM = 1,000 nM - 10.0 uM = **10,000 nM** **Answer: The IC50 of CHEMBL3145423 is 10,000 nM.**"
t_u20_CHEMBL3112376_CHEMBL3145423.units_off.qwen3.6-35b-a3b.r0.72a3567b,t_u20_CHEMBL3112376_CHEMBL3145423,qwen3.6-35b-a3b,units_off,True,False,False,treat,correct,10000.0,10000.0,10.0,9,0,250637,35.7613979279995,False," asks for the value in nM. The standard units (cco:standardUnits) show ""nM"" with a standardValue of 10000.0. So the IC50 expressed in nanomolar is **10000 nM**."
t_u20_CHEMBL3112376_CHEMBL3145422.units_on.qwen3.6-35b-a3b.r0.5ef63728,t_u20_CHEMBL3112376_CHEMBL3145422,qwen3.6-35b-a3b,units_on,True,False,False,treat,correct,10000.0,10000.0,10.0,1,0,35219,4.375124219805002,False,"3145422 | 10.0 | uM | The IC50 is reported as **10.0 uM**. Converting to nanomolar: **10.0 uM = 10,000 nM** The IC50 of compound CHEMBL3145422 is **10,000 nM**."
t_u20_CHEMBL3112376_CHEMBL3145422.units_off.qwen3.6-35b-a3b.r0.c32d40c1,t_u20_CHEMBL3112376_CHEMBL3145422,qwen3.6-35b-a3b,units_off,True,False,False,treat,correct,10000.0,10000.0,10.0,7,0,189736,24.2824740819633,False,"3902138 reports: - `cco:standardValue` = 10000.0 with `cco:standardUnits` = ""nM"" - Alternatively, `cco:value` = 10.0 with `cco:units` = ""uM"" (10 uM = 10,000 nM)"
t_u20_CHEMBL3112376_CHEMBL3145416.units_on.qwen3.6-35b-a3b.r0.9bb6441c,t_u20_CHEMBL3112376_CHEMBL3145416,qwen3.6-35b-a3b,units_on,True,False,False,treat,correct,10000.0,10000.0,10.0,1,0,35215,4.390453841537237,False,"---|---| | CHEMBL3145416 | 10.0 | uM | The IC50 for CHEMBL3145416 is **10.0 uM**, which converts to **10,000 nM** (since 1 uM = 1,000 nM). **Answer: 10,000 nM**"
t_u20_CHEMBL3112376_CHEMBL3145416.units_off.qwen3.6-35b-a3b.r0.813dc51c,t_u20_CHEMBL3112376_CHEMBL3145416,qwen3.6-35b-a3b,units_off,True,False,False,treat,correct,10000.0,10000.0,10.0,4,0,92575,13.065185001119971,False,"e. The raw `value` is 10.0 uM, which equals 10,000 nM (10.0 × 1000 = 10,000 nM). The IC50 of compound CHEMBL3145416 is **10,000 nM** (or equivalently, 10.0 uM)."
t_u20_CHEMBL3112376_CHEMBL3145432.units_on.qwen3.6-35b-a3b.r0.8fe34669,t_u20_CHEMBL3112376_CHEMBL3145432,qwen3.6-35b-a3b,units_on,True,False,False,treat,correct,15000.0,15000.0,15.0,1,0,35228,4.4472254160791636,False,"2 | 15.0 | uM | The IC50 for CHEMBL3145432 is **15.0 uM**. Converting to nanomolar: **15.0 uM = 15,000 nM** The IC50 of compound CHEMBL3145432 is **15,000 nM**."
t_u20_CHEMBL3112376_CHEMBL3145432.units_off.qwen3.6-35b-a3b.r0.5c2bb928,t_u20_CHEMBL3112376_CHEMBL3145432,qwen3.6-35b-a3b,units_off,False,True,False,treat,trap,15.0,15000.0,15.0,6,0,132159,20.18062738329172,False," `?units IN (""nM"", ""uM"")`) and the fact that 15.0 is a typical IC50 value in nanomolar range for a bioactive compound, the IC50 of CHEMBL3145432 is: **15.0 nM**"
t_u20_CHEMBL3112376_CHEMBL3145067.units_on.qwen3.6-35b-a3b.r0.6a315d93,t_u20_CHEMBL3112376_CHEMBL3145067,qwen3.6-35b-a3b,units_on,True,False,False,treat,correct,7200.0,7200.0,7.2,1,0,35182,5.26373952627182,False," the results with: - **Value:** 7.2 - **Units:** uM To express this in nanomolar (nM): **7.2 uM = 7,200 nM** The IC50 of compound CHEMBL3145067 is **7,200 nM**."
t_u20_CHEMBL3112376_CHEMBL3145067.units_off.qwen3.6-35b-a3b.r0.892583f1,t_u20_CHEMBL3112376_CHEMBL3145067,qwen3.6-35b-a3b,units_off,False,True,False,treat,trap,7.2,7200.0,7.2,3,0,72925,10.532167891040444,False,"en that the original query filtered for units of ""nM"" or ""uM"", and the value 7.2 appears in those results, the IC50 of compound **CHEMBL3145067** is: **7.2 nM**"
t_u20_CHEMBL3112376_CHEMBL3145450.units_on.qwen3.6-35b-a3b.r0.7367f0ff,t_u20_CHEMBL3112376_CHEMBL3145450,qwen3.6-35b-a3b,units_on,True,False,False,treat,correct,5900.0,5900.0,5.9,1,0,35222,4.43195528537035,False,"lts has units of **uM** (micromolar), not nM. To convert to nanomolar: 5.9 uM × 1,000 = **5,900 nM** **Answer: The IC50 of compound CHEMBL3145450 is 5,900 nM.**"
t_u20_CHEMBL3112376_CHEMBL3145450.units_off.qwen3.6-35b-a3b.r0.4a810b60,t_u20_CHEMBL3112376_CHEMBL3145450,qwen3.6-35b-a3b,units_off,False,True,False,treat,trap,5.9,5900.0,5.9,1,0,34886,4.6087596751749516,False,"omolar entries (alongside other compounds with values like 5.8, 5.3, 4.5, etc.), the units are **nM**. **Answer: The IC50 of compound CHEMBL3145450 is 5.9 nM.**"
t_u20_CHEMBL3112376_CHEMBL3114991.units_on.qwen3.6-35b-a3b.r0.48313f29,t_u20_CHEMBL3112376_CHEMBL3114991,qwen3.6-35b-a3b,units_on,True,False,False,treat,correct,5800.0,5800.0,5.8,1,0,35180,8.635680289939046,False,"114991** appears in the results with: - **IC50 = 5.8 µM** To express this in nanomolar (nM): **5.8 µM = 5,800 nM** So the IC50 of CHEMBL3114991 is **5,800 nM**."
t_u20_CHEMBL3112376_CHEMBL3114991.units_off.qwen3.6-35b-a3b.r0.bd61ee6f,t_u20_CHEMBL3112376_CHEMBL3114991,qwen3.6-35b-a3b,units_off,False,False,True,treat,trap,5.8,5800.0,5.8,7,1,152112,21.655731042847037,False," However, given the context of the filter (`?units IN (""nM"", ""uM"")`) and the typical potency range for this type of compound, 5.8 nM is the reported IC50 value."
t_u20_CHEMBL3112376_CHEMBL3145415.units_on.qwen3.6-35b-a3b.r0.be625319,t_u20_CHEMBL3112376_CHEMBL3145415,qwen3.6-35b-a3b,units_on,True,False,False,treat,correct,5300.0,5300.0,5.3,1,0,35212,4.355372374877334,False,"L3145415 | 5.3 | uM | The IC50 is reported in **uM**, not nM. To convert to nanomolar: **5.3 uM = 5,300 nM** The IC50 of compound CHEMBL3145415 is **5,300 nM**."
t_u20_CHEMBL3112376_CHEMBL3145415.units_off.qwen3.6-35b-a3b.r0.e15ad4f3,t_u20_CHEMBL3112376_CHEMBL3145415,qwen3.6-35b-a3b,units_off,False,True,False,treat,trap,5.3,5300.0,5.3,3,0,72845,10.992536596953869,False," be) are typically reported in **nM**, and the value of 5.3 falls squarely in the nanomolar potency range, the IC50 of compound **CHEMBL3145415** is: **5.3 nM**"
t_u20_CHEMBL3112376_CHEMBL3145445.units_on.qwen3.6-35b-a3b.r0.347d13c2,t_u20_CHEMBL3112376_CHEMBL3145445,qwen3.6-35b-a3b,units_on,True,False,False,treat,correct,4500.0,4500.0,4.5,1,0,35264,4.6478099301457405,False," units | |---|---|---| | CHEMBL3145445 | 4.5 | uM | To express this in nanomolar (nM): **4.5 uM = 4,500 nM** The IC50 of compound CHEMBL3145445 is **4,500 nM**."
t_u20_CHEMBL3112376_CHEMBL3145445.units_off.qwen3.6-35b-a3b.r0.5258b627,t_u20_CHEMBL3112376_CHEMBL3145445,qwen3.6-35b-a3b,units_off,False,True,False,treat,trap,4.5,4500.0,4.5,4,0,92676,14.59093376994133,False,tainly in **nM**. IC50 values in the single-digit range for drug targets are typically reported in nM. **Answer: The IC50 of compound CHEMBL3145445 is 4.5 nM.**
t_u20_CHEMBL3112376_CHEMBL3145431.units_on.qwen3.6-35b-a3b.r0.76fcd97e,t_u20_CHEMBL3112376_CHEMBL3145431,qwen3.6-35b-a3b,units_on,True,False,False,treat,correct,4300.0,4300.0,4.3,1,0,35218,4.458038188517094,False,"3 | uM | The IC50 is reported in **micromolar (uM)**, not nanomolar. Converting to nM: **4.3 uM = 4,300 nM** The IC50 of compound CHEMBL3145431 is **4,300 nM**."
t_u20_CHEMBL3112376_CHEMBL3145431.units_off.qwen3.6-35b-a3b.r0.a29dcef1,t_u20_CHEMBL3112376_CHEMBL3145431,qwen3.6-35b-a3b,units_off,False,True,False,treat,trap,4.3,4300.0,4.3,1,0,34893,4.6989336889237165,False, ones. The value 4.3 for CHEMBL3145431 is in the range consistent with nM (nanomolar) activity values. **Answer: The IC50 of compound CHEMBL3145431 is 4.3 nM.**
t_u20_CHEMBL3112376_CHEMBL3145444.units_on.qwen3.6-35b-a3b.r0.85cc25df,t_u20_CHEMBL3112376_CHEMBL3145444,qwen3.6-35b-a3b,units_on,True,False,False,treat,correct,4100.0,4100.0,4.1,1,0,35256,4.606862515211105,False," units | |---|---|---| | CHEMBL3145444 | 4.1 | uM | To express this in nanomolar (nM): **4.1 uM = 4,100 nM** The IC50 of compound CHEMBL3145444 is **4,100 nM**."
t_u20_CHEMBL3112376_CHEMBL3145444.units_off.qwen3.6-35b-a3b.r0.0ef1d23f,t_u20_CHEMBL3112376_CHEMBL3145444,qwen3.6-35b-a3b,units_off,True,False,False,treat,correct,4100.0,4100.0,4.1,6,0,131138,17.934454265981913,False,"omes from the ChEMBL RDF database, where the activity record for CHEMBL3145444 has: - Raw value: 4.1 uM - Standardized value: 4100.0 nM (since 4.1 uM = 4100 nM)"
t_u20_CHEMBL3112376_CHEMBL3145421.units_on.qwen3.6-35b-a3b.r0.cc8fc2c1,t_u20_CHEMBL3112376_CHEMBL3145421,qwen3.6-35b-a3b,units_on,True,False,False,treat,correct,4000.0,4000.0,4.0,1,0,35207,4.369430027902126,False,"| |---|---|---| | CHEMBL3145421 | 4.0 | uM | The IC50 for CHEMBL3145421 is **4.0 uM**, which converts to **4000 nM** (since 1 uM = 1000 nM). **Answer: 4000 nM**"
t_u20_CHEMBL3112376_CHEMBL3145421.units_off.qwen3.6-35b-a3b.r0.265677d0,t_u20_CHEMBL3112376_CHEMBL3145421,qwen3.6-35b-a3b,units_off,True,False,False,treat,correct,4000.0,4000.0,4.0,4,0,92353,12.841816468164325,False,"indicated by `standardUnits` = ""nM""). **Answer: The IC50 of compound CHEMBL3145421 is 4000 nM.** (The raw measured value was 4.0 uM, which converts to 4000 nM.)"
t_u20_CHEMBL3112376_CHEMBL3145414.units_on.qwen3.6-35b-a3b.r0.a88b0a3f,t_u20_CHEMBL3112376_CHEMBL3145414,qwen3.6-35b-a3b,units_on,True,False,False,treat,correct,3700.0,3700.0,3.7,1,0,35307,4.941495036706328,False,"ferent compound. The SPARQL query filtered for both ""nM"" and ""uM"" units, and CHEMBL3145414 only appears with the ""uM"" unit. **Answer: 3700 nM** (3.7 µM × 1000)."
t_u20_CHEMBL3112376_CHEMBL3145414.units_off.qwen3.6-35b-a3b.r0.eed53909,t_u20_CHEMBL3112376_CHEMBL3145414,qwen3.6-35b-a3b,units_off,True,False,False,treat,correct,3700.0,3700.0,3.7,5,0,111686,15.669731065630913,False," 3,700 nM. This is also confirmed by the `standardValue` field which is 3700.0 in standardUnits ""nM"". **Answer: The IC50 of compound CHEMBL3145414 is 3700 nM.**"
t_u20_CHEMBL3112376_CHEMBL3145417.units_on.qwen3.6-35b-a3b.r0.b0e2ee21,t_u20_CHEMBL3112376_CHEMBL3145417,qwen3.6-35b-a3b,units_on,True,False,False,treat,correct,3600.0,3600.0,3.6,1,0,35291,4.823086958378553,False,"as units of ""nM"" — the only measurement for this compound in this target's activity set is expressed in µM. **Answer: 3600 nM** (3.6 µM converted to nanomolar)."
t_u20_CHEMBL3112376_CHEMBL3145417.units_off.qwen3.6-35b-a3b.r0.5c05e564,t_u20_CHEMBL3112376_CHEMBL3145417,qwen3.6-35b-a3b,units_off,False,True,False,treat,trap,3.6,3600.0,3.6,1,0,34907,4.747116332873702,False,"t compounds, whereas values in the thousands (e.g., 8300, 24300) would be in nM as well (micromolar range). For **CHEMBL3145417**, the IC50 value is: **3.6 nM**"
t_u20_CHEMBL3112376_CHEMBL3145435.units_on.qwen3.6-35b-a3b.r0.8dc0e416,t_u20_CHEMBL3112376_CHEMBL3145435,qwen3.6-35b-a3b,units_on,True,False,False,treat,correct,3300.0,3300.0,3.3,1,0,35246,4.5361767169088125,False,"ned row is: | chemblId | value | units | |---|---|---| | CHEMBL3145435 | 3.3 | uM | The IC50 is **3.3 uM**, which converts to **3,300 nM**. **Answer: 3,300 nM**"
t_u20_CHEMBL3112376_CHEMBL3145435.units_off.qwen3.6-35b-a3b.r0.1c1d0388,t_u20_CHEMBL3112376_CHEMBL3145435,qwen3.6-35b-a3b,units_off,True,False,False,treat,correct,3300.0,3300.0,3.3,10,0,272877,37.433754839003086,False,"C50 of compound CHEMBL3145435 is 3300.0 nM.** (Note: The raw measured value was 3.3 uM, which equals 3300 nM. The standardized/converted value in nM is 3300.0.)"
t_u20_CHEMBL3112376_CHEMBL3145439.units_on.qwen3.6-35b-a3b.r0.818c9f05,t_u20_CHEMBL3112376_CHEMBL3145439,qwen3.6-35b-a3b,units_on,True,False,False,treat,correct,3100.0,3100.0,3.1,1,0,35204,4.3512363359332085,False,"| |---|---|---| | CHEMBL3145439 | 3.1 | uM | The IC50 for CHEMBL3145439 is **3.1 uM**, which converts to **3100 nM** (since 1 uM = 1000 nM). **Answer: 3100 nM**"
t_u20_CHEMBL3112376_CHEMBL3145439.units_off.qwen3.6-35b-a3b.r0.2477c268,t_u20_CHEMBL3112376_CHEMBL3145439,qwen3.6-35b-a3b,units_off,False,True,False,treat,trap,3.1,3100.0,3.1,3,0,72808,11.15234530903399,False,"Answer: The IC50 of compound CHEMBL3145439 is 3.1 nM.** This activity was measured against target CHEMBL3112376, and the activity record is CHEMBL_ACT_13902188."
t_u20_CHEMBL3112376_CHEMBL3145427.units_on.qwen3.6-35b-a3b.r0.4a2ad54c,t_u20_CHEMBL3112376_CHEMBL3145427,qwen3.6-35b-a3b,units_on,True,False,False,treat,correct,2600.0,2600.0,2.6,1,0,35192,4.244343368336558,False,"emblId | value | units | |---|---|---| | CHEMBL3145427 | 2.6 | uM | The IC50 for CHEMBL3145427 is **2.6 µM**, which converts to **2600 nM**. **Answer: 2600 nM**"
t_u20_CHEMBL3112376_CHEMBL3145427.units_off.qwen3.6-35b-a3b.r0.dc730dd8,t_u20_CHEMBL3112376_CHEMBL3145427,qwen3.6-35b-a3b,units_off,False,True,False,treat,trap,2.6,2600.0,2.6,4,0,92081,13.498636089265347,False,"s 2.6 nM.** This value was retrieved from the ChEMBL RDF database, filtered for IC50 activities against target CHEMBL3112376, with units restricted to nM or uM."
t_u20_CHEMBL3112376_CHEMBL3145409.units_on.qwen3.6-35b-a3b.r0.742548e8,t_u20_CHEMBL3112376_CHEMBL3145409,qwen3.6-35b-a3b,units_on,True,False,False,treat,correct,2100.0,2100.0,2.1,1,0,35219,4.413480052724481,False,"1 | uM | The IC50 is reported in **uM** (micromolar), not nM. To convert to nanomolar: **2.1 uM = 2,100 nM** The IC50 of compound CHEMBL3145409 is **2,100 nM**."
t_u20_CHEMBL3112376_CHEMBL3145409.units_off.qwen3.6-35b-a3b.r0.5ac40a8a,t_u20_CHEMBL3112376_CHEMBL3145409,qwen3.6-35b-a3b,units_off,False,True,False,treat,trap,2.1,2100.0,2.1,3,0,72835,11.060469720512629,False,"alues (like 2.1) are in **nM** and the larger values (like 50.0, 8300.0) are in **uM**. The IC50 of compound **CHEMBL3145409** is **2.1 nM**. **Answer: 2.1 nM**"
t_u20_CHEMBL3112376_CHEMBL3114990.units_on.qwen3.6-35b-a3b.r0.c239d04b,t_u20_CHEMBL3112376_CHEMBL3114990,qwen3.6-35b-a3b,units_on,True,False,False,treat,correct,2000.0,2000.0,2.0,1,0,35214,4.615568116307259,False,"HEMBL3114990 | 2.0 | uM | The IC50 is reported as **2.0 uM**. Converting to nanomolar: **2.0 uM = 2,000 nM** The IC50 of compound CHEMBL3114990 is **2,000 nM**."
t_u20_CHEMBL3112376_CHEMBL3114990.units_off.qwen3.6-35b-a3b.r0.48d38b20,t_u20_CHEMBL3112376_CHEMBL3114990,qwen3.6-35b-a3b,units_off,True,False,False,treat,correct,2000.0,2000.0,2.0,11,0,322071,44.190715845674276,False,"0, the raw value of 2.0 is in **μM**, which equals **2000 nM**. The IC50 of compound CHEMBL3114990 is **2000 nM** (or equivalently, 2.0 μM). **Answer: 2000 nM**"
t_u20_CHEMBL3112376_CHEMBL3145246.units_on.qwen3.6-35b-a3b.r0.3558b89c,t_u20_CHEMBL3112376_CHEMBL3145246,qwen3.6-35b-a3b,units_on,True,False,False,treat,correct,1700.0,1700.0,1.7,1,0,35236,4.606761319562793,False,"urned row is: | chemblId | value | units | |---|---|---| | CHEMBL3145246 | 1.7 | uM | The IC50 is **1.7 µM**, which converts to **1700 nM**. **Answer: 1700 nM**"
t_u20_CHEMBL3112376_CHEMBL3145246.units_off.qwen3.6-35b-a3b.r0.8a24f7d9,t_u20_CHEMBL3112376_CHEMBL3145246,qwen3.6-35b-a3b,units_off,True,False,False,treat,correct,1700.0,1700.0,1.7,7,0,192741,29.90531882084906,False,"molar (nM)**. The standardized value is **1700.0 nM**. The answer is: **1700.0 nM** (or equivalently, 1.7 uM, but expressed in nM as requested, it is **1700**)."
t_u20_CHEMBL3112376_CHEMBL3145408.units_on.qwen3.6-35b-a3b.r0.33c2da61,t_u20_CHEMBL3112376_CHEMBL3145408,qwen3.6-35b-a3b,units_on,True,False,False,treat,correct,1500.0,1500.0,1.5,1,0,35192,4.224902616813779,False,"emblId | value | units | |---|---|---| | CHEMBL3145408 | 1.5 | uM | The IC50 for CHEMBL3145408 is **1.5 µM**, which converts to **1500 nM**. **Answer: 1500 nM**"
